timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1287513900,Oct 19 2010 - 6:45pm,complete,11179,Preston North End,Scunthorpe United,Scott Mathieson,12,0.80,1.20,1.09,0.96,2,3,5,1,0,1,"58,64","4,65,82",-1,-1,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.40,40,80,40,20,0,30,80,40,70,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Deepdale (Preston)
1287513900,Oct 19 2010 - 6:45pm,complete,14428,Burnley,Barnsley,Andy Haines,12,2.60,0.40,1.83,0.74,3,0,3,0,0,0,"56,66,82","",-1,-1,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.10,30,70,70,40,20,30,70,70,70,0.00,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Turf Moor (Burnley)
1287513900,Oct 19 2010 - 6:45pm,complete,22115,Nottingham Forest,Middlesbrough,N/A,12,1.40,0.20,2.00,1.09,1,0,1,0,0,0,"51","",-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.50,70,90,40,30,0,40,80,30,70,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The City Ground (Nottingham- Nottinghamshire)
1287513900,Oct 19 2010 - 6:45pm,complete,20276,Hull City,Sheffield United,Kevin Friend,12,1.80,1.00,1.26,0.70,0,1,1,0,0,0,"","53",-1,-1,2,0,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,1.10,20,40,0,0,0,0,50,0,60,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KCOM Stadium (Hull)
1287513900,Oct 19 2010 - 6:45pm,complete,13519,Bristol City,Reading,Craig Sarginson,12,0.20,1.20,1.48,1.54,1,0,1,1,1,0,"28","",-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.80,60,90,60,20,10,40,90,30,80,0.00,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ashton Gate (Bristol)
1287513900,Oct 19 2010 - 6:45pm,complete,22775,Leeds United,Leicester City,Dean Whitestone,12,1.80,0.20,1.78,0.96,1,2,3,0,0,0,"83","67,81",-1,-1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,4.50,80,90,80,50,40,60,90,70,90,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Elland Road (Leeds- West Yorkshire)
1287513900,Oct 19 2010 - 6:45pm,complete,16742,Swansea City,Queens Park Rangers,Simon Hooper,12,2.60,2.60,2.21,1.70,0,0,0,0,0,0,"","",-1,-1,4,0,3,0,3,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.50,30,80,60,20,0,30,70,40,70,0.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Liberty Stadium (Swansea)
1287773100,Oct 22 2010 - 6:45pm,complete,14552,Bristol City,Queens Park Rangers,Lee Mason,13,0.67,2.33,1.48,1.70,1,1,2,1,1,0,"16","83",-1,-1,2,0,4,0,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.75,33,83,67,17,9,42,84,33,67,0.00,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ashton Gate (Bristol)
1287842400,Oct 23 2010 - 2:00pm,complete,14573,Coventry City,Barnsley,Tony Bates,13,1.67,0.33,1.39,0.74,3,0,3,1,1,0,"9,86,90","",-1,-1,1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.92,58,92,75,17,9,34,75,50,92,0.00,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ricoh Arena (Coventry- West Midlands)
1287842400,Oct 23 2010 - 2:00pm,complete,25410,Norwich City,Middlesbrough,James Linington,13,1.50,0.17,1.96,1.09,1,0,1,1,1,0,"44","",-1,-1,0,0,2,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.00,50,84,59,33,17,33,59,67,92,0.00,3.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Carrow Road (Norwich- Norfolk)
1287842400,Oct 23 2010 - 2:00pm,complete,20378,Hull City,Portsmouth,Darren Deadman,13,1.50,0.67,1.26,1.09,1,2,3,1,0,1,"62","45,47",-1,-1,4,0,1,0,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,1.58,17,42,17,17,9,17,50,17,67,0.00,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KCOM Stadium (Hull)
1287842400,Oct 23 2010 - 2:00pm,complete,14895,Burnley,Reading,Nigel Miller,13,2.67,1.00,1.83,1.54,0,4,4,1,0,1,"","8,64,85,90",-1,-1,3,1,1,0,2,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.50,42,67,50,25,9,25,75,42,67,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Turf Moor (Burnley)
1287842400,Oct 23 2010 - 2:00pm,complete,12366,Watford,Scunthorpe United,Roger East,13,1.33,1.50,1.48,0.96,0,2,2,2,0,2,"","28,45",-1,-1,2,0,1,0,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.42,67,92,75,59,17,42,92,59,83,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Vicarage Road (Watford)
1287842400,Oct 23 2010 - 2:00pm,complete,14651,Swansea City,Leicester City,Keith Stroud,13,2.33,0.67,2.21,0.96,2,0,2,0,0,0,"50,90","",-1,-1,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.09,50,75,58,34,25,34,67,58,75,0.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Liberty Stadium (Swansea)
1287842400,Oct 23 2010 - 2:00pm,complete,22935,Nottingham Forest,Ipswich Town,Andy Woolmer,13,1.67,1.33,2.00,1.26,2,0,2,2,2,0,"13,45","",-1,-1,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.17,75,75,34,17,0,25,67,25,75,0.00,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The City Ground (Nottingham- Nottinghamshire)
1287842400,Oct 23 2010 - 2:00pm,complete,12024,Millwall,Derby County,Graham Salisbury,13,1.33,1.33,1.83,0.91,2,0,2,1,1,0,"11,49","",-1,-1,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.75,59,75,50,34,17,34,75,42,67,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Den (London)
1287842400,Oct 23 2010 - 2:00pm,complete,10116,Preston North End,Crystal Palace,Geoff Eltringham,13,0.67,0.67,1.09,0.39,4,3,7,4,3,1,"13,25,36,66","20,69,80",-1,-1,4,0,1,0,1,3,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.42,34,67,50,17,17,25,83,42,67,0.00,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Deepdale (Preston)
1287850500,Oct 23 2010 - 4:15pm,complete,8985,Doncaster Rovers,Sheffield United,Keith Hill,13,1.50,1.33,1.30,0.70,2,0,2,2,2,0,"33,42","",-1,-1,1,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.08,58,58,25,25,9,17,59,25,75,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Keepmoat Stadium (Doncaster- South Yorkshire)
1288032300,Oct 25 2010 - 6:45pm,complete,20747,Leeds United,Cardiff City,Michael Oliver,13,1.50,2.00,1.78,1.58,0,4,4,1,0,1,"","22,51,56,60",-1,-1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.34,75,92,75,17,9,42,75,59,92,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Elland Road (Leeds- West Yorkshire)
1288447200,Oct 30 2010 - 2:00pm,complete,19719,Portsmouth,Nottingham Forest,Mark Heywood,14,1.83,1.00,1.43,1.17,2,1,3,2,1,1,"18,62","27",-1,-1,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.67,67,75,42,34,17,17,75,42,67,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fratton Park (Portsmouth)
1288447200,Oct 30 2010 - 2:00pm,complete,24634,Cardiff City,Norwich City,Graham Scott,14,2.33,1.83,1.79,1.70,3,1,4,4,3,1,"9,12,37","34",-1,-1,1,0,4,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.25,42,67,42,25,9,33,67,25,75,0.00,2.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Cardiff City Stadium (Cardiff (Caerdydd))
1288447200,Oct 30 2010 - 2:00pm,complete,16223,Crystal Palace,Swansea City,Fred Graham,14,1.17,1.00,1.70,1.36,0,3,3,1,0,1,"","6,71,80",-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.83,59,75,59,33,25,25,58,67,83,0.00,4.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Selhurst Park (London)
1288447200,Oct 30 2010 - 2:00pm,complete,15553,Reading,Doncaster Rovers,N/A,14,1.67,1.17,1.76,0.78,4,3,7,3,1,2,"9,60,74,88","26,42,50",-1,-1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.75,42,84,67,25,0,34,75,50,83,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Madejski Stadium (Reading- Berkshire)
1288447200,Oct 30 2010 - 2:00pm,complete,15620,Queens Park Rangers,Burnley,Ian Williamson,14,2.33,0.67,2.13,1.13,1,1,2,2,1,1,"32","45",-1,-1,3,0,3,0,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.17,34,67,42,17,9,17,33,50,50,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Kiyan Prince Foundation Stadium (London)
1288447200,Oct 30 2010 - 2:00pm,complete,19020,Ipswich Town,Millwall,Kevin Friend,14,1.67,1.33,1.43,1.09,2,0,2,1,1,0,"5,56","",-1,-1,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.34,50,84,50,9,0,25,59,58,92,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Portman Road (Ipswich- Suffolk)
1288447200,Oct 30 2010 - 2:00pm,complete,8122,Scunthorpe United,Leeds United,N/A,14,0.83,1.33,0.87,1.35,1,4,5,2,1,1,"27","8,60,74,75",-1,-1,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.34,50,67,42,17,9,33,75,34,67,0.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sands Venue Stadium (Scunthorpe)
1288447200,Oct 30 2010 - 2:00pm,complete,20059,Sheffield United,Coventry City,N/A,14,1.17,1.33,1.13,1.00,0,1,1,1,0,1,"","23",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.75,50,67,67,33,9,17,67,50,67,0.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bramall Lane (Sheffield)
1288447200,Oct 30 2010 - 2:00pm,complete,19039,Middlesbrough,Bristol City,Carl Boyeson,14,1.67,0.83,1.61,1.13,1,2,3,2,1,1,"30","35,49",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.84,67,83,58,42,9,25,50,67,92,0.00,2.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Riverside Stadium (Middlesbrough)
1288447200,Oct 30 2010 - 2:00pm,complete,21212,Leicester City,Preston North End,Gavin Ward,14,1.33,1.00,1.96,0.74,1,0,1,1,1,0,"36","",-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.50,59,83,67,34,17,42,83,42,92,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Power Stadium (Leicester- Leicestershire)
1288447200,Oct 30 2010 - 2:00pm,complete,27119,Derby County,Watford,Paul Tierney,14,1.67,2.17,1.22,1.17,4,1,5,2,2,0,"14,36,65,81","55",-1,-1,4,0,2,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.33,50,75,67,50,34,50,92,50,75,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Pride Park Stadium (Derby)
1288455600,Oct 30 2010 - 4:20pm,complete,10566,Barnsley,Hull City,Andy D'Urso,14,2.17,0.67,1.70,1.57,1,1,2,1,1,0,"24","72",-1,-1,3,0,1,0,1,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.09,50,92,50,42,9,34,92,50,92,0.00,3.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Oakwell (Barnsley- South Yorkshire)
1289055600,Nov 06 2010 - 3:00pm,complete,12360,Barnsley,Leicester City,Neil Swarbrick,15,2.00,0.57,1.70,0.96,0,2,2,1,0,1,"","18,85",-1,-1,2,0,2,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.57,71,93,57,36,29,29,86,65,93,0.00,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Oakwell (Barnsley- South Yorkshire)
1289055600,Nov 06 2010 - 3:00pm,complete,28184,Coventry City,Leeds United,N/A,15,1.86,1.57,1.39,1.35,2,3,5,2,0,2,"52,64","4,40,61",-1,-1,1,0,4,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.86,71,86,64,15,15,43,93,43,79,0.00,4.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ricoh Arena (Coventry- West Midlands)
1289055600,Nov 06 2010 - 3:00pm,complete,24519,Norwich City,Burnley,Trevor Kettle,15,1.71,0.71,1.96,1.13,2,2,4,2,0,2,"71,90","26,33",-1,-1,2,1,1,0,0,3,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.79,64,79,43,22,22,29,57,65,65,0.00,4.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Carrow Road (Norwich- Norfolk)
1289055600,Nov 06 2010 - 3:00pm,complete,10356,Doncaster Rovers,Millwall,Scott Mathieson,15,1.71,1.14,1.30,1.09,2,1,3,1,0,1,"56,58","11",-1,-1,1,0,2,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.43,57,79,43,29,7,36,71,36,72,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Keepmoat Stadium (Doncaster- South Yorkshire)
1289055600,Nov 06 2010 - 3:00pm,complete,21873,Hull City,Scunthorpe United,Anthony Taylor,15,1.29,1.71,1.26,0.96,0,1,1,0,0,0,"","89",-1,-1,2,0,2,0,1,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.14,29,72,36,22,7,22,65,36,64,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,KCOM Stadium (Hull)
1289055600,Nov 06 2010 - 3:00pm,complete,15692,Queens Park Rangers,Reading,N/A,15,2.14,1.29,2.13,1.54,3,1,4,1,1,0,"27,61,71","68",-1,-1,2,1,3,0,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.15,36,71,43,22,0,22,65,36,57,0.00,2.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Kiyan Prince Foundation Stadium (London)
1289055600,Nov 06 2010 - 3:00pm,complete,14708,Watford,Nottingham Forest,Jonathan Moss,15,1.14,0.86,1.48,1.17,1,1,2,2,1,1,"3","20",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.72,71,79,57,36,7,43,93,36,64,0.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Vicarage Road (Watford)
1289055600,Nov 06 2010 - 3:00pm,complete,14429,Bristol City,Preston North End,Dean Whitestone,15,0.71,0.86,1.48,0.74,1,1,2,1,0,1,"71","2",-1,-1,1,0,4,0,1,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.50,43,79,64,29,22,57,93,29,79,0.00,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ashton Gate (Bristol)
1289055600,Nov 06 2010 - 3:00pm,complete,19207,Sheffield United,Ipswich Town,Graham Salisbury,15,1.00,1.14,1.13,1.26,1,2,3,3,1,2,"29","6,40",-1,-1,1,0,3,0,0,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.29,36,57,43,22,7,22,57,29,64,0.00,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bramall Lane (Sheffield)
1289055600,Nov 06 2010 - 3:00pm,complete,15400,Middlesbrough,Crystal Palace,Mark Heywood,15,1.43,0.57,1.61,0.39,2,1,3,1,0,1,"77,85","29",-1,-1,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.14,58,79,79,36,15,43,79,57,86,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Riverside Stadium (Middlesbrough)
1289064000,Nov 06 2010 - 5:20pm,complete,29086,Derby County,Portsmouth,N/A,15,1.86,1.00,1.22,1.09,2,0,2,1,1,0,"22,57","",-1,-1,1,0,2,0,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.00,50,72,65,43,22,50,86,50,86,0.00,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Pride Park Stadium (Derby)
1289135400,Nov 07 2010 - 1:10pm,complete,26049,Cardiff City,Swansea City,Mark Jones,15,2.43,1.29,1.79,1.36,0,1,1,0,0,0,"","75",-1,-1,3,0,2,0,1,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.86,50,86,57,36,14,29,86,50,79,0.00,3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Cardiff City Stadium (Cardiff (Caerdydd))
1289331900,Nov 09 2010 - 7:45pm,complete,5475,Scunthorpe United,Middlesbrough,Kevin Wright,16,0.71,0.14,0.87,1.09,0,2,2,2,0,2,"","6,23",-1,-1,3,0,4,0,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.29,36,64,43,29,7,36,64,29,79,0.00,2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sands Venue Stadium (Scunthorpe)
1289331900,Nov 09 2010 - 7:45pm,complete,17818,Portsmouth,Queens Park Rangers,Gavin Ward,16,2.00,2.14,1.43,1.70,1,1,2,0,0,0,"71","90",-1,-1,2,1,1,1,0,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.86,57,86,57,29,15,29,71,36,79,0.00,3.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fratton Park (Portsmouth)
1289331900,Nov 09 2010 - 7:45pm,complete,19501,Nottingham Forest,Coventry City,Andre Marriner,16,1.86,1.57,2.00,1.00,2,1,3,2,1,1,"41,62","35",-1,-1,1,0,2,0,1,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.36,71,79,43,22,0,29,86,36,57,0.00,3.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The City Ground (Nottingham- Nottinghamshire)
1289331900,Nov 09 2010 - 7:45pm,complete,8994,Preston North End,Barnsley,Oliver Langford,16,1.00,0.29,1.09,0.74,1,2,3,2,1,1,"4","44,89",-1,-1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.07,43,79,65,29,22,22,72,65,79,0.00,3.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Deepdale (Preston)
1289331900,Nov 09 2010 - 7:45pm,complete,10211,Millwall,Norwich City,Mark Heywood,16,1.57,1.57,1.83,1.70,1,1,2,0,0,0,"90","75",-1,-1,2,0,1,0,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.50,43,64,43,36,7,43,64,29,64,0.00,3.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,The Den (London)
1289331900,Nov 09 2010 - 7:45pm,complete,24906,Leeds United,Hull City,Kevin Friend,16,1.29,0.71,1.78,1.57,2,2,4,2,1,1,"33,71","14,82",-1,-1,1,0,4,1,0,1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.43,57,93,65,43,7,43,79,57,93,0.00,3.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Elland Road (Leeds- West Yorkshire)
1289331900,Nov 09 2010 - 7:45pm,complete,17572,Ipswich Town,Derby County,Roger East,16,1.86,1.14,1.43,0.91,0,2,2,0,0,0,"","58,76",-1,-1,3,0,3,0,0,3,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.43,50,93,43,7,7,14,72,50,86,0.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Portman Road (Ipswich- Suffolk)
1289331900,Nov 09 2010 - 7:45pm,complete,13655,Burnley,Doncaster Rovers,N/A,16,2.29,1.00,1.83,0.78,1,1,2,1,0,1,"63","13",-1,-1,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.50,36,86,79,50,14,43,79,71,79,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Turf Moor (Burnley)
1289332800,Nov 09 2010 - 8:00pm,complete,12353,Crystal Palace,Watford,N/A,16,1.00,1.86,1.70,1.17,3,2,5,1,1,0,"18,56,59","48,52",-1,-1,2,0,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.22,57,71,64,43,43,36,65,64,79,0.00,3.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Selhurst Park (London)
1289418300,Nov 10 2010 - 7:45pm,complete,20445,Leicester City,Sheffield United,Phil Gibbs,16,1.57,1.14,1.96,0.70,2,2,4,3,1,2,"8,90","29,41",-1,-1,0,0,3,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,1.79,43,57,22,7,0,7,72,22,71,0.00,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Power Stadium (Leicester- Leicestershire)
1289418300,Nov 10 2010 - 7:45pm,complete,14741,Swansea City,Bristol City,Graham Scott,16,2.43,1.14,2.21,1.13,0,1,1,1,0,1,"","6",-1,-1,1,0,2,0,0,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.14,36,72,36,22,7,22,43,50,72,0.00,3.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Liberty Stadium (Swansea)
1289419200,Nov 10 2010 - 8:00pm,complete,17960,Reading,Cardiff City,Andy D'Urso,16,1.86,2.14,1.76,1.58,1,1,2,1,1,0,"5","77",-1,-1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.86,50,86,64,14,7,29,79,50,93,0.00,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Madejski Stadium (Reading- Berkshire)
1289591100,Nov 12 2010 - 7:45pm,complete,9088,Preston North End,Hull City,Trevor Kettle,17,0.88,0.75,1.09,1.57,0,2,2,1,0,1,"","20,72",-1,-1,2,0,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.00,57,88,50,38,13,44,88,44,88,0.00,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Deepdale (Preston)
